index,Date,Time,URL,Hit Sentence,Influencer,Country,Language,Reach,Engagement,AVE,Sentiment,Key Phrases,Input Name,Keywords,Twitter Authority,Tweet Id,Twitter Id,Twitter Client,Twitter Screen Name,User Profile Url,Twitter Bio,Twitter Followers,Twitter Following,Alternate Date Format,Time,State,City,Views,Likes,Replies,Retweets,Shares,Reactions,Threads,Is Verified,Parent URL
2459,31-Aug-23,01:43PM, //twitter.com/WorthRises/statuses/1697304165284794850," @KCDefender: Missouri will begin banning friends & family from sending books to incarcerated people next month. This will only work to benefit the prison telecom industry, which charges exorbitant rates for books on tablets. Access to books should NEVER be out of reach due to predatory cost.   /duG9QxhTNK ; Missouri Prisons have unleashed a new form of cruelty — banning books sent by friends and family to people who are incarcerated.   /NotoC176ju",@worthrises,United States,English,15525,1350,143.61,Negative,"access to books,books,books on tablets,exorbitant rates,friends & family,new form,prison telecom industry,work to benefit",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",8,"""1697304165284794850""","""866715715696566273""",,Worth Rises, //twitter.com/WorthRises,Dismantling the prison industry and ending the exploitation of those it targets.,15525,1058,31-Aug-23,1:43 PM,New York,New York City,76951,966,17,357,367,966,17,FALSE, //twitter.com/KCDefender/statuses/1697016880634986697
2469,17-Jun-23,11:29PM,http://twitter.com/TheTNHoller/statuses/1670272531025088513,"📚 WILLIAMSON COUNTY: Per @WilliamsonStrg the @WCSedu will be voting on banning books Monday night, because of Moms (Against) Liberty-linked board members. Emails to the board are encouraged:   /GrEOfqUXYp   /xuOzBwAaz5",@TheTNHoller,United States,English,186782,969,1727.73,Neutral,board members,(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10,"""1670272531025088513""","""1088862056705593344""",Twitter for iPhone,The Tennessee Holler,http://www.twitter.com/TheTNHoller,ALWAYS YELL THE TRUTH. Lifting up voices and shining a light on injustices in Tennessee. (DM with story tips!) CASH APP $TNHoller or CHIP IN at the link👇🏽,186782,127548,17-Jun-23,11:29 PM,Tennessee,Tennessee Ridge,38376,558,35,376,376,558,35,TRUE,
2578,18-Jul-23,05:47PM,http://twitter.com/DineshDSouza/statuses/1681420538022100996,"Today: Obama's latest statement about book banning and censorship exposes him once again as the ""great deceiver."" Missouri AG Andrew Bailey offers an update in the censorship case Missouri v. Biden. Watch! THE GREAT DECEIVER Dinesh D’Souza Podcast Ep623   /YKkYmegrNs",@DineshDSouza,United States,English,3473293,1266,32127.96,Positive,"GREAT DECEIVER Dinesh D’Souza Podcast Ep623,book,censorship,latest statement,update",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,banning",10,"""1681420538022100996""","""91882544""",Twitter for iPhone,Dinesh D'Souza,http://www.twitter.com/DineshDSouza,"I am an author, filmmaker, and host of the Dinesh D'Souza Podcast. Subscribe:  //podcasts.apple.com/us/podcast/the-dinesh-dsouza-podcast/id1547827376",3473293,7010,18-Jul-23,5:47 PM,,,101998,940,58,268,268,940,58,TRUE,
2676,11-Apr-23,09:31PM,http://twitter.com/poppy_northcutt/statuses/1645962923171299328,Yes. They actually did this! Missouri House Republicans voted to defund libraries after a federal court overturns a ban on 300 library books. #BanGunsNotBooks   /lhjjVkBRGu,@poppy_northcutt,United States,English,27356,893,253.04,Negative,"federal court,library books",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",9,"""1645962923171299328""","""1111643191005138944""",Twitter for iPad,Poppy Northcutt,http://www.twitter.com/poppy_northcutt,"I am pro-choice and I VOTE! | One time rocket scientist, sometime lawyer, full time feminist | she/her | I am also elsewhere & easy to find. 🙄",27356,6993,11-Apr-23,9:31 PM,Texas,Houston,67627,552,23,269,318,552,23,FALSE,
2737,11-Apr-23,07:11PM,http://twitter.com/BradMossEsq/statuses/1645927584591478789, @MOlibraries: Remember when I said the logical next step after Florida’s “book reviews” was for states to start banning books entirely. Missouri is working on that very thing. ; The MO House of Representatives voted to remove all funding to public libraries because they don't want MLA to use state money in our lawsuit against govt censorship. A few notes: 🧵 #FreedomToRead,@BradMossEsq,United States,English,199552,927,1845.86,Negative,"MLA to use,book reviews,few notes,funding,govt censorship,lawsuit,logical next step",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10,"""1645927584591478789""","""373522445""",Twitter for iPhone,Bradley P. Moss,http://www.twitter.com/BradMossEsq,Twitter addict who will not pay Elon. I talk on TV sometimes.,199552,882,11-Apr-23,7:11 PM,"Washington, D.C.","Washington, D.C.",31972,653,23,249,251,653,23,TRUE, //twitter.com/MOlibraries/statuses/1641140653793878016
2749,14-Apr-23,06:20PM,http://twitter.com/marla_vous/statuses/1647001990159912962,The Missouri state legislature wants to defund libraries because a judge ordered the return of banned books. States rights? More like state takeovers. Watch out — this is a well orchestrated plan. #FreshResists   /2ubCDRsbnV,@marla_vous,United States,English,25037,834,231.59,Positive,"States rights,books,judge,libraries,plan,return",(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,books",9,"""1647001990159912962""","""938261383434637312""",Twitter for iPhone,Marla,http://www.twitter.com/marla_vous,"“Mother mother, there’s too many of you crying”#Fresh #BLM #CRPS #LGBTQ Mom #SuicideAwareness #ProChoice Watch what they do - not what they say",25037,4403,14-Apr-23,6:20 PM,,,8694,471,24,339,339,471,24,TRUE,
2773,11-Apr-23,05:29PM,http://twitter.com/PrezLives2022/statuses/1645901926691934208,Republicans in Missouri voted to defund public libraries because the ACLU filed suit to stop them from banning books… Republicans are nothing more than snot nosed children who upset when they do not get there way…these are the kids who break the TV when mom tells them to turn…,@PrezLives2022,United States,English,79333,918,733.83,Negative,"ACLU filed suit,books,kids,public libraries,snot nosed children",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",9,"""1645901926691934208""","""1357131432804700160""",Twitter for iPhone,Prez🌊🌊🌊🌹🌻👀👀🌎❄️🥃🥂🧉🌈,http://www.twitter.com/PrezLives2022,"Teacher, Navy Vet, Author, and Founder of #BlueVoices Not leaving Twitter but do not list me or I will 🧊you. Visit my blog at http://alexrmckenna.com",79333,74142,11-Apr-23,5:29 PM,New York,Lake Erie Beach,17610,637,47,223,234,637,47,TRUE,
2938,22-Mar-23,12:36AM,http://twitter.com/LauraAnnSTL/statuses/1638399202551123968,Missouri Rep/Budget committee chair Cody Smith proposed cutting ALL state funding ($4.5M) to MO libraries b/c he’s angry that MO is being sued over book bans. Please contact Rep Smith to voice your strong opposition: Phone: 573-751-5458 E-Mail: Cody.Smith@house.mo.gov #MoLeg   /Q05S6dg7aY,@LauraAnnSTL,United States,English,14326,750,132.52,Negative,"Budget committee chair Cody Smith proposed,book bans,strong opposition",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",8,"""1638399202551123968""","""2338955550""",Twitter for iPhone,Laura Burkhardt,http://www.twitter.com/LauraAnnSTL,She/her. Missouri @momsdemand volunteer. Survivor. Meramec Township Committeewoman. Opinions my own. Pronouns and books don’t scare me. 🚫❄️,14326,4257,22-Mar-23,12:36 AM,Missouri,St. Louis,20387,400,17,333,333,400,17,FALSE,
3027,20-May-23,07:19PM,http://twitter.com/SAbeshima/statuses/1660062821022052352,@sslibfriends @piper4missouri Only communist countries ban books and information to control the masses. America is slowly heading in this direction if we don’t push back.,@SAbeshima,United States,English,1525,980,14.11,Neutral,"direction,information to control,masses",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",6,"""1660062821022052352""","""912926823440252928""",Twitter for iPhone,Suzie Abeshima 🇺🇦🌻🙏🏻Ⓜ️Ⓜ️,http://www.twitter.com/SAbeshima,Voting Rights in danger. VOTE BLUE!! Save our school boards from MAGA! Women’s Rights. Justice must Matter. Old timer-love writing letters to ppl,1525,1066,20-May-23,7:19 PM,Hawaii,Marine Corps Base Hawaii - MCBH,112994,822,105,53,53,822,105,FALSE,http://twitter.com/sslibfriends/statuses/1659998663987585024
3051,23-Mar-23,11:55AM,http://twitter.com/FPWellman/statuses/1638932565737316353," @PeterforMO: It's right here in Missouri. It's happening in state houses across the country. The emboldened MAGA GOP is becoming even more authoritarian by the day. Using the power of government to collectively punish your opponents is literally fascism. They aren't hiding it anymore. ; Republicans punishing anyone for asserting their 1A rights is appalling enough, but punishing all Missourians by defunding public libraries simply because some librarians have sued the state over a book ban is something I’d only expect to see in 1984 or Fahrenheit 451.",@FPWellman,United States,English,297832,792,2754.95,Negative,"Missourians by defunding public libraries,book ban,country,fascism,librarians,opponents,power of government,rights",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,ban",10,"""1638932565737316353""","""42518865""",Twitter Web App,Fred Wellman,http://www.twitter.com/FPWellman,Democracy advocate. Army combat veteran. Host of @OnDemocracyPod. Senior advisor @voterstomorrow.,297832,5280,23-Mar-23,11:55 AM,Missouri,St. Louis,22415,531,11,244,250,531,11,TRUE, //twitter.com/PeterforMO/statuses/1638919009461469184
3094,13-Apr-23,09:31AM,http://twitter.com/WendellPierce/statuses/1646506471595692032," @DrIbram: American fascism on the March. Banning books, Defund libraries, Stop inclusion and diversity, Cut Education, Cut childcare. Expel political enemies if they protest. Eliminate African American history from education curriculum. Fascism. ; After being sued by Missouri librarians for banning library books, Missouri House Republicans voted to defund all of the state’s public libraries. Their budget also cuts funding for diversity initiatives, childcare, and pre-kindergarten programs.   /3y7G27Nqju",@WendellPierce,United States,English,284920,856,2635.51,Negative,"African American history,American fascism,budget,childcare,education curriculum,funding for diversity,inclusion and diversity,initiatives,library books,political enemies,pre-kindergarten programs,protest,public libraries",(book OR books) NEAR (ban OR banned OR banning OR ban,"Banning,books,banning",10,"""1646506471595692032""","""247114704""",Twitter for iPhone,Wendell Pierce,http://www.twitter.com/WendellPierce,"DEATH OF A SALESMAN (Broadway,London),JACK RYAN (Amazon) BURNING CANE (TriBeca Film Fest) CLEMENCY(Sundance), SELMA, RAY, X.THE WIRE &TREME(HBO) THE WATCH (BBC)",284920,3018,13-Apr-23,9:31 AM,Louisiana,New Orleans,52672,675,17,164,164,675,17,TRUE, //twitter.com/DrIbram/statuses/1646132443185815552
3136,18-Jun-23,08:27AM,http://twitter.com/piper4missouri/statuses/1670407833093898241,"They show their disdain for Missouri teachers by paying you 50th in the nation, by defunding your classrooms, by banning your books, by calling you “groomers”, by debasing you at every turn. Fact: If you’re a teacher voting for Republicans, you’re harming yourself and your kids.",@piper4missouri,United States,English,108605,871,1004.6,Negative,"books,classrooms,disdain,groomers,kids,nation,teacher,turn",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10,"""1670407833093898241""","""1332809596885405702""",Twitter for iPhone,Jess Piper,http://www.twitter.com/piper4missouri,"Executive Director for Blue Missouri. Nominee for State Rep, ‘22. Rural mom fighting for public schools. Host of “Dirt Road Democrat”",108605,2539,18-Jun-23,8:27 AM,Missouri,,9341,721,14,136,136,721,14,FALSE,http://twitter.com/piper4missouri/statuses/1670407831600656391
3254,30-May-23,10:09PM, //twitter.com/piper4missouri/statuses/1663729437202960385,"I’d love to see y’all this Saturday, June 3 at 7pm at the Bourbon, MO Community Center for a banned book auction. I’ll be speaking on book bans and school privatization. RSVP here:   /8dEN3FCgxs   /QpELDVSIiF",@piper4missouri,United States,English,105209,757,973.18,Neutral,"banned book auction,school privatization",(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,book,bans",10,"""1663729437202960385""","""1332809596885405702""",Twitter for iPhone,Jess Piper, //twitter.com/piper4missouri,"Executive Director for Blue Missouri. Nominee for State Rep, ‘22. Rural mom fighting for public schools. Host of “Dirt Road Democrat”",105209,2497,30-May-23,10:09 PM,Missouri,,17723,544,6,202,207,544,6,FALSE,
3406,28-Mar-23,08:51AM,http://twitter.com/charlesjaco1/statuses/1640698173604675584,"School board elections in MO are a week from today. This is a list of who NOT to vote for. Moms for Liberty want to censor lessons, ban books, and attack teachers. These are the extremist book-banners running for area school boards. Stop them from wrecking our kid's education.   /hVtRpnDPlA",@charlesjaco1,United States,English,8695,664,80.43,Negative,"School board elections,attack teachers,education,extremist book-banners,lessons,list",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",8,"""1640698173604675584""","""11740172""",Twitter for Android,Charles Jaco,http://www.twitter.com/charlesjaco1,"Journalist. Author. Mastodon: @charlesjaco@c.im Post: http://post.news/charlesjaco 3 Peabodys, 10 Murrows, 2 Musial autographs. Esta maquina mata fascistas.",8695,2243,28-Mar-23,8:51 AM,Missouri,St. Louis,20335,390,21,253,253,390,21,FALSE,
3472,27-May-23,02:06PM,http://twitter.com/1WitchyChick/statuses/1662520718200827905," @GregJam09875343: Friendly reminder that restricting access by minors is not ""banning books"" anymore than the drinking age bans alcohol ; @piper4missouri   /4VX3xTbmRp",@1WitchyChick,Unknown,English,13380,781,123.77,Neutral,"Friendly reminder,access by minors,alcohol,books,drinking age",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",8,"""1662520718200827905""","""3254777569""",Twitter for Android,Witchy Chick,http://www.twitter.com/1WitchyChick,"I'm snarky, sarcastic, cynical & bitchy. Raging skeptic. Devil's advocate. Priestess of Snarkasm. Anti-DM. 100% THAT witch. Powered by Grey Goose.",13380,4263,27-May-23,2:06 PM,,,16764,597,69,115,115,597,69,TRUE, //twitter.com/GregJam09875343/statuses/1662518820202860545
3504,11-Apr-23,11:24PM,http://twitter.com/TheRickyDavila/statuses/1645991347701301249,"Missouri House Republicans have voted to defund libraries. Banning books they don’t like was just the first step, now the fascist assholes want to make sure those books are never seen.",@TheRickyDavila,United States,English,401867,691,3717.27,Negative,"books,first step,libraries",(book OR books) NEAR (ban OR banned OR banning OR ban,"Banning,books",10,"""1645991347701301249""","""341190477""",Twitter for iPhone,Ricky Davila,http://www.twitter.com/TheRickyDavila,Singer-Songwriter. Political junkie. Chef. Foodie. You can find my music here:  //music.apple.com/us/artist/ricky-davila/1031751601,401867,193643,11-Apr-23,11:24 PM,California,Los Angeles,8297,482,13,192,196,482,13,FALSE,
